,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
174,nanihaal,9/22/25,Noida,shalimar garden,1399806,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
175,nanihaal,9/22/25,Jaipur,vaishali nagar,1400222,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
176,nanihaal,9/22/25,Delhi,old delhi,1386719,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
177,nanihaal,9/22/25,Delhi,karol bagh,1229997,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
178,nanihaal,9/22/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,4,272
179,nanihaal,9/22/25,Agra,civil lines,1402243,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
180,nanihaal,9/22/25,Delhi,hauz khas,1404584,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
181,nanihaal,9/22/25,Indore,sarafa,1402059,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
182,nanihaal,9/22/25,Jaipur,pratap nagar,1395724,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
183,nanihaal,9/22/25,Kolkata,kestopur,1401261,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
184,nanihaal,9/22/25,Lucknow,mahanagar,1403187,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
185,nanihaal,9/22/25,Delhi,malviya nagar,1399700,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
186,nanihaal,9/22/25,Jaipur,manasarovar,1400970,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
187,nanihaal,9/22/25,Jamshedpur,bistupur,1402470,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,4,228
188,nanihaal,9/22/25,Delhi,malviya nagar,1399700,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
189,nanihaal,9/22/25,Gurgaon,new sohna road,1398454,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
190,nanihaal,9/22/25,Kolkata,south kolkata,1380621,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
191,nanihaal,9/22/25,Delhi,greater kailash 2,1267917,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,3,204
192,nanihaal,9/22/25,Delhi,dwarka 2,1401649,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
193,nanihaal,9/22/25,Delhi,kakrola,1402457,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
194,nanihaal,9/22/25,Gurgaon,old gurgaon (zone 6),1403184,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
195,nanihaal,9/22/25,Lucknow,gomti nagar,1398443,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
196,nanihaal,9/22/25,Kolkata,narendrapur,1314370,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
197,nanihaal,9/22/25,Gurgaon,old gurgaon (zone 6),1389005,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
198,nanihaal,9/22/25,Noida 1,sector 50,1400556,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,2,430
199,nanihaal,9/22/25,Noida 1,sector 50,1388200,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
200,nanihaal,9/22/25,Noida 1,golf course,1384147,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
201,nanihaal,9/22/25,Mumbai,mulund,788745,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
202,nanihaal,9/22/25,Mumbai,powai,810367,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
203,nanihaal,9/22/25,Gurgaon,cyber city,1380623,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,2,430
204,nanihaal,9/22/25,Noida 1,greater noida,1403212,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
205,nanihaal,9/22/25,Gurgaon,old gurgaon (zone 6),1382659,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,225,1,225
206,nanihaal,9/22/25,Noida,shalimar garden,1403364,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
207,nanihaal,9/22/25,Gurgaon,dlf phase 4,1239163,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
208,nanihaal,9/22/25,Noida 1,sector 64,1383133,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
209,nanihaal,9/22/25,Noida 1,greater noida,1402463,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
210,nanihaal,9/22/25,Lucknow,hazratganj,1347753,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
211,nanihaal,9/22/25,Delhi,greater kailash 2,1267917,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,2,430
212,nanihaal,9/22/25,Dibrugarh,dibrugarh,1401287,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
213,nanihaal,9/22/25,Gurgaon,jalvayu towers,1395428,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
214,nanihaal,9/22/25,Jaipur,pratap nagar,1395724,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
215,nanihaal,9/22/25,Ahmedabad,maninagar,1402796,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
216,nanihaal,9/22/25,Jaipur,vaishali nagar,1382166,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
217,nanihaal,9/22/25,Delhi,ashok vihar,1402052,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
218,nanihaal,9/22/25,Kolkata,rajarhat,1402452,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
219,nanihaal,9/22/25,Central Goa,nor_baga-calangute,1394682,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
220,nanihaal,9/22/25,Delhi,south extension,1398755,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
221,nanihaal,9/22/25,Delhi,hauz khas,1404584,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,2,114
222,nanihaal,9/22/25,Pune,undri,1402618,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
223,nanihaal,9/22/25,Noida 1,sector 18,1395430,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
224,nanihaal,9/22/25,Gurgaon,sohna road,1383827,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
225,nanihaal,9/22/25,Delhi,gtb nagar,1325203,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
226,nanihaal,9/22/25,Noida,crossing republic,1402462,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,2,80
227,nanihaal,9/22/25,Noida 1,greater noida,1402624,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
228,nanihaal,9/22/25,Jaipur,manasarovar,1381754,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
229,nanihaal,9/22/25,Faridabad,sector 15_fbd,1381444,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
230,nanihaal,9/22/25,Noida,raj nagar,1403516,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
231,nanihaal,9/22/25,Noida 1,noida expressway,1398130,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
232,nanihaal,9/22/25,Jaipur,lal kothi,1346769,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
233,nanihaal,9/22/25,Patna,srikrishnapuri,1403365,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
234,nanihaal,9/22/25,Noida,crossing republic,1404167,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
235,nanihaal,9/22/25,Noida,raj nagar,1387080,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,2,480
236,nanihaal,9/22/25,Jaipur,malviya nagar,1386095,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
237,nanihaal,9/22/25,Noida 1,indirapuram,1385946,"masala, pickle and papad",whole spices,jeera,nanihaal jeera,200 g,655718,No,,,170,1,170
238,nanihaal,9/22/25,Kolkata,thakurpukur,1403415,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
239,nanihaal,9/22/25,Noida 1,indirapuram,1400226,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
240,nanihaal,9/22/25,Delhi,rajouri garden,1401654,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
241,nanihaal,9/22/25,Lucknow,chowk,1402782,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
242,nanihaal,9/22/25,Noida 1,indirapuram,1386450,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
243,nanihaal,9/22/25,Noida,crossing republic,1404167,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
244,nanihaal,9/22/25,Noida,raj nagar,1387080,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
245,nanihaal,9/22/25,Rohtak,rohtak city,1403371,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,66,1,66
246,nanihaal,9/22/25,Kolkata,santoshpur,1403460,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
247,nanihaal,9/22/25,Jaipur,jhotwara,1403026,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
248,nanihaal,9/22/25,Gurgaon,old gurgaon (zone 6),1389006,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
249,nanihaal,9/22/25,Gurgaon,huda city,1402608,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
250,nanihaal,9/22/25,Noida 1,indirapuram,1400226,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,2,270
251,nanihaal,9/22/25,Gurgaon,jalvayu towers,1403213,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
252,nanihaal,9/22/25,Jaipur,vaishali nagar,1382166,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
253,nanihaal,9/22/25,Gurgaon,sector-14,1394451,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
254,nanihaal,9/22/25,Kolkata,madhyamgram,1404586,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
255,nanihaal,9/22/25,Varanasi,iit,1402074,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
256,nanihaal,9/22/25,Mumbai,mahim dadar,1381967,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
257,nanihaal,9/22/25,Chandigarh,north mohali,1387904,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
258,nanihaal,9/22/25,Kolkata,esplanade,1400971,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
259,nanihaal,9/22/25,Delhi,kirti nagar,1403311,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
260,nanihaal,9/22/25,Delhi,karol bagh,1403207,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
261,nanihaal,9/22/25,Noida 1,sector 18,1395430,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
262,nanihaal,9/22/25,Chandigarh,greater mohali,1397025,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
263,nanihaal,9/22/25,Siliguri,janta nagar,1404649,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
264,nanihaal,9/22/25,Delhi,laxmi nagar,1403206,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
265,nanihaal,9/22/25,Delhi,old delhi,1386719,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
266,nanihaal,9/22/25,Gurgaon,palam vihar,1384513,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
267,nanihaal,9/22/25,Noida,raj nagar,1403517,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
268,nanihaal,9/22/25,Gurgaon,sohna road,1278169,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
269,nanihaal,9/22/25,Faridabad,sector 79,1391900,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
270,nanihaal,9/22/25,Delhi,kakrola,1383383,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
271,nanihaal,9/22/25,Jaipur,manasarovar,1381754,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,2,80
272,nanihaal,9/22/25,Delhi,laxmi nagar,649841,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
273,nanihaal,9/22/25,Lucknow,hazratganj,1347753,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
274,nanihaal,9/22/25,Kolkata,rajarhat,1401260,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,2,60
275,nanihaal,9/22/25,Jaipur,vaishali nagar,1382166,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
276,nanihaal,9/22/25,Gurgaon,new cyber city,1404592,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
277,nanihaal,9/22/25,Noida,crossing republic,1404587,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
278,nanihaal,9/22/25,Delhi,laxmi nagar,649841,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
279,nanihaal,9/22/25,Indore,bhawar kuan,1382165,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
280,nanihaal,9/22/25,Noida 1,greater noida,1402624,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
281,nanihaal,9/22/25,Lucknow,aliganj,1339714,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
282,nanihaal,9/22/25,Mumbai,juhu,1190780,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
283,nanihaal,9/22/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,3,210
284,nanihaal,9/22/25,Gurgaon,new cyber city,1404592,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
285,nanihaal,9/22/25,Noida 1,greater noida,1402463,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
286,nanihaal,9/22/25,Delhi,rajouri garden,1401654,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,210,1,210
287,nanihaal,9/22/25,Aligarh,civil lines,1400959,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
288,nanihaal,9/22/25,Kolkata,kankurgachi,1388197,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
289,nanihaal,9/22/25,Noida 1,noida expressway,1397625,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
290,nanihaal,9/22/25,Noida 1,sector 18,1395430,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
291,nanihaal,9/22/25,Gurgaon,dlf phase 4,762551,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
292,nanihaal,9/22/25,Kolkata,south kolkata,1380621,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
293,nanihaal,9/22/25,Kolkata,eco park newtown,1387079,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
294,nanihaal,9/22/25,Mumbai,nerul,1383573,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
295,nanihaal,9/22/25,Jaipur,mansarovar extension,1401477,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,213,2,425
296,nanihaal,9/22/25,Gurgaon,new sohna road,1397028,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
297,nanihaal,9/22/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
298,nanihaal,9/22/25,Kolkata,kestopur,1401261,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
299,nanihaal,9/22/25,Noida 1,golf course,1384147,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,2,140
300,nanihaal,9/22/25,Kolkata,chinar park,1387910,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
301,nanihaal,9/22/25,Noida 1,greater noida,1399346,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
302,nanihaal,9/22/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,2,430
303,nanihaal,9/22/25,Mumbai,vile parle,1404645,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
304,nanihaal,9/22/25,Delhi,laxmi nagar,1403206,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
